"","ensembl_gene_id","p_val","avg_logFC","pct.1(treatment)","pct.2(control)","p_val_adj","mgi_symbol","description"
"988","ENSMUSG00000033032",7.9087302939301e-11,-35.5409426418314,0.045,1,1.58174605878602e-07,"Afap1l1","actin filament associated protein 1-like 1 [Source:MGI Symbol;Acc:MGI:2147199]"
"989","ENSMUSG00000033047",0.000123523914941536,-141.212473670303,0.341,1,0.247047829883072,"Eif3l","eukaryotic translation initiation factor 3, subunit L [Source:MGI Symbol;Acc:MGI:2386251]"
"990","ENSMUSG00000033061",0.00663119880751918,559.145070807363,0.273,0.3,1,"Resp18","regulated endocrine-specific protein 18 [Source:MGI Symbol;Acc:MGI:1098222]"
"991","ENSMUSG00000033066",2.46140407568056e-06,333.163279327861,0.205,0.1,0.00492280815136112,"Gas7","growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]"
"992","ENSMUSG00000033105",0.058357792567773,24.8943876269747,0.091,0.7,1,"Lss","lanosterol synthase [Source:MGI Symbol;Acc:MGI:1336155]"
"993","ENSMUSG00000033149",4.79598200580957e-07,108.599863668283,0.136,1,0.000959196401161914,"Phldb2","pleckstrin homology like domain, family B, member 2 [Source:MGI Symbol;Acc:MGI:2444981]"
"994","ENSMUSG00000033166",0.349618750893413,323.943754236289,0.068,0.6,1,"Dis3","DIS3 homolog, exosome endoribonuclease and 3'-5' exoribonuclease [Source:MGI Symbol;Acc:MGI:1919912]"
"995","ENSMUSG00000033174",0.00240544160684656,448.182234380928,0.386,1,1,"Mgll","monoglyceride lipase [Source:MGI Symbol;Acc:MGI:1346042]"
"996","ENSMUSG00000033208",0.0192724341251525,Inf,0.364,1,1,"S100b","S100 protein, beta polypeptide, neural [Source:MGI Symbol;Acc:MGI:98217]"
"997","ENSMUSG00000033306",0.054309194971408,131.026487952983,0.182,0.4,1,"Lpp","LIM domain containing preferred translocation partner in lipoma [Source:MGI Symbol;Acc:MGI:2441849]"
"998","ENSMUSG00000033364",0.00592350455426571,-26.8535681672971,0.318,0.3,1,"Usp37","ubiquitin specific peptidase 37 [Source:MGI Symbol;Acc:MGI:2442483]"
"999","ENSMUSG00000033377",0.00158580044320421,276.55052554511,0.136,0.8,1,"Palmd","palmdelphin [Source:MGI Symbol;Acc:MGI:2148896]"
"1000","ENSMUSG00000033453",1.83561280140175e-08,486.110778399228,0.068,1,3.6712256028035e-05,"Adamts15","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 [Source:MGI Symbol;Acc:MGI:2449569]"
"1001","ENSMUSG00000033487",0.000275708648117117,Inf,0.227,1,0.551417296234233,"Fndc3a","fibronectin type III domain containing 3A [Source:MGI Symbol;Acc:MGI:1196463]"
"1002","ENSMUSG00000033538",3.36636574682147e-11,256.625234285158,0.023,1,6.73273149364294e-08,"Casp4","caspase 4, apoptosis-related cysteine peptidase [Source:MGI Symbol;Acc:MGI:107700]"
"1003","ENSMUSG00000033554",0.950122110434683,227.678914689808,0.273,0.6,1,"Dph5","diphthamide biosynthesis 5 [Source:MGI Symbol;Acc:MGI:1916990]"
"1004","ENSMUSG00000033581",0.00457282209195219,254.894282677232,0.068,0.3,1,"Igf2bp2","insulin-like growth factor 2 mRNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1890358]"
"1005","ENSMUSG00000033585",0.000218305478216076,Inf,0.295,1,0.436610956432152,"Ndn","necdin [Source:MGI Symbol;Acc:MGI:97290]"
"1006","ENSMUSG00000033685",4.89554703018046e-05,Inf,0.091,0.9,0.0979109406036091,"Ucp2","uncoupling protein 2 (mitochondrial, proton carrier) [Source:MGI Symbol;Acc:MGI:109354]"
"1007","ENSMUSG00000033809",4.33339934632038e-08,560.062311539801,0.091,1,8.66679869264077e-05,"Alg3","asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:1098592]"
"1008","ENSMUSG00000033847",4.79675627986417e-07,242.226610131535,0.114,1,0.000959351255972835,"Pla2g4c","phospholipase A2, group IVC (cytosolic, calcium-independent) [Source:MGI Symbol;Acc:MGI:1196403]"
"1009","ENSMUSG00000033883",4.28953179044581e-05,419.660880853936,0.477,0.1,0.0857906358089163,"Zfp267","zinc finger protein 267 [Source:MGI Symbol;Acc:MGI:1098769]"
"1010","ENSMUSG00000033916",1.38717442602596e-05,287.594704624592,0.205,1,0.0277434885205191,"Chmp2a","charged multivesicular body protein 2A [Source:MGI Symbol;Acc:MGI:1916203]"
"1011","ENSMUSG00000033933",0.00558701788337907,521.315287884186,0.159,0.3,1,"Vhl","von Hippel-Lindau tumor suppressor [Source:MGI Symbol;Acc:MGI:103223]"
"1012","ENSMUSG00000033960",0.00416518165079073,65.7702128694589,0.068,0.3,1,"Jcad","junctional cadherin 5 associated [Source:MGI Symbol;Acc:MGI:2685174]"
"1013","ENSMUSG00000033964",6.75326686113171e-06,273.288931764501,0.159,1,0.0135065337222634,"Zbtb41","zinc finger and BTB domain containing 41 [Source:MGI Symbol;Acc:MGI:2444487]"
"1014","ENSMUSG00000033965",0.000356948893488521,-230.467838852423,0.182,0.2,0.713897786977042,"Slc16a2","solute carrier family 16 (monocarboxylic acid transporters), member 2 [Source:MGI Symbol;Acc:MGI:1203732]"
"1015","ENSMUSG00000034009",5.44747835355958e-13,-12.9958946315525,0,1,1.08949567071192e-09,"Rxfp1","relaxin/insulin-like family peptide receptor 1 [Source:MGI Symbol;Acc:MGI:2682211]"
"1016","ENSMUSG00000034126",3.14680544328448e-09,158.089729113053,0.068,1,6.29361088656896e-06,"Pomt2","protein-O-mannosyltransferase 2 [Source:MGI Symbol;Acc:MGI:2444430]"
"1017","ENSMUSG00000034187",0.197978602785067,156.162779097607,0.182,0.7,1,"Nsf","N-ethylmaleimide sensitive fusion protein [Source:MGI Symbol;Acc:MGI:104560]"
"1018","ENSMUSG00000034194",0.0989661545843307,231.554760995375,0.114,0.4,1,"R3hcc1","R3H domain and coiled-coil containing 1 [Source:MGI Symbol;Acc:MGI:1919093]"
"1019","ENSMUSG00000034205",0.121639826075906,27.4817828703003,0.909,0.8,1,"Loxl2","lysyl oxidase-like 2 [Source:MGI Symbol;Acc:MGI:2137913]"
"1020","ENSMUSG00000034209",1.05938602049156e-10,-10.0159160165238,0.068,1,2.11877204098313e-07,"Rasl10a","RAS-like, family 10, member A [Source:MGI Symbol;Acc:MGI:1922918]"
"1021","ENSMUSG00000034227",7.75631850496642e-08,422.786772721977,0.114,1,0.000155126370099328,"Foxj1","forkhead box J1 [Source:MGI Symbol;Acc:MGI:1347474]"
"1022","ENSMUSG00000034269",0.590638147010699,78.859313117374,0.136,0.6,1,"Setd5","SET domain containing 5 [Source:MGI Symbol;Acc:MGI:1920145]"
"1023","ENSMUSG00000034327",1.54478605610048e-08,356.643854034711,0.068,1,3.08957211220095e-05,"Kctd9","potassium channel tetramerisation domain containing 9 [Source:MGI Symbol;Acc:MGI:2145579]"
"1024","ENSMUSG00000034342",3.67919097535844e-08,27.3819235447616,0.091,1,7.35838195071688e-05,"Cbl","Casitas B-lineage lymphoma [Source:MGI Symbol;Acc:MGI:88279]"
"1025","ENSMUSG00000034353",0.00278927966271037,Inf,0.273,1,1,"Ramp1","receptor (calcitonin) activity modifying protein 1 [Source:MGI Symbol;Acc:MGI:1858418]"
"1026","ENSMUSG00000034354",0.0213799683072726,-53.2126624728599,0.068,0.7,1,"Mtmr3","myotubularin related protein 3 [Source:MGI Symbol;Acc:MGI:1921552]"
"1027","ENSMUSG00000034424",8.38890311318054e-06,256.680920806056,0.136,1,0.0167778062263611,"Gcsh","glycine cleavage system protein H (aminomethyl carrier) [Source:MGI Symbol;Acc:MGI:1915383]"
"1028","ENSMUSG00000034462",0.000183511814165301,454.437434646627,0.273,1,0.367023628330603,"Pkd2","polycystin 2, transient receptor potential cation channel [Source:MGI Symbol;Acc:MGI:1099818]"
"1029","ENSMUSG00000034467",2.12920240063573e-07,Inf,0.091,1,0.000425840480127145,"Dynlrb2","dynein light chain roadblock-type 2 [Source:MGI Symbol;Acc:MGI:1922715]"
"1030","ENSMUSG00000034518",1.76175449358969e-11,-5.471259102553,0.023,1,3.52350898717939e-08,"Hmgxb4","HMG box domain containing 4 [Source:MGI Symbol;Acc:MGI:1918073]"
"1031","ENSMUSG00000034532",1.03099136469239e-09,189.707947510879,0.045,1,2.06198272938479e-06,"Fbxo16","F-box protein 16 [Source:MGI Symbol;Acc:MGI:1354706]"
"1032","ENSMUSG00000034591",0.115235190938542,201.177351376723,0.091,0.4,1,"Slc41a2","solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]"
"1033","ENSMUSG00000034593",7.3123267538592e-05,80.1893980535106,0.273,1,0.146246535077184,"Myo5a","myosin VA [Source:MGI Symbol;Acc:MGI:105976]"
"1034","ENSMUSG00000034701",9.4370588689882e-05,-183.252028580346,0.068,0.2,0.188741177379764,"Neurod1","neurogenic differentiation 1 [Source:MGI Symbol;Acc:MGI:1339708]"
"1035","ENSMUSG00000034707",0.00149008619086551,676.070769070596,0.159,0.9,1,"Gns","glucosamine (N-acetyl)-6-sulfatase [Source:MGI Symbol;Acc:MGI:1922862]"
"1036","ENSMUSG00000034738",0.00403263343966732,-11.8113050543683,0,0.7,1,"Nostrin","nitric oxide synthase trafficker [Source:MGI Symbol;Acc:MGI:3606242]"
"1037","ENSMUSG00000034755",0.000727959835239217,Inf,0.341,1,1,"Pcdh11x","protocadherin 11 X-linked [Source:MGI Symbol;Acc:MGI:2442849]"
"1038","ENSMUSG00000034793",0.039049727428529,-127.143300080756,0.068,0.7,1,"G6pc3","glucose 6 phosphatase, catalytic, 3 [Source:MGI Symbol;Acc:MGI:1915651]"
"1039","ENSMUSG00000034796",9.70584857293832e-08,-1.9206921095016,0.023,0.9,0.000194116971458766,"Cpne7","copine VII [Source:MGI Symbol;Acc:MGI:2142747]"
"1040","ENSMUSG00000034813",0.0108527276969998,9.50943502475156,0.023,0.7,1,"Grip1","glutamate receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1921303]"
"1041","ENSMUSG00000034867",0.0483154283776936,54.0109050389451,0.068,0.7,1,"Ankrd27","ankyrin repeat domain 27 (VPS9 domain) [Source:MGI Symbol;Acc:MGI:2444103]"
"1042","ENSMUSG00000034898",5.44747835355958e-13,-14.9262803578622,0,1,1.08949567071192e-09,"Filip1","filamin A interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917848]"
"1043","ENSMUSG00000034908",0.189791761769992,149.423987489513,0.159,0.7,1,"Sidt2","SID1 transmembrane family, member 2 [Source:MGI Symbol;Acc:MGI:2446134]"
"1044","ENSMUSG00000034910",0.000119019913085783,214.25893730782,0.136,0.2,0.238039826171565,"Pygo1","pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385]"
"1045","ENSMUSG00000034931",0.319992430473439,17.5493370195532,0.045,0.6,1,"Dhx8","DEAH (Asp-Glu-Ala-His) box polypeptide 8 [Source:MGI Symbol;Acc:MGI:1306823]"
"1046","ENSMUSG00000034973",2.22054692495295e-05,Inf,0.205,1,0.044410938499059,"Dop1a","DOP1 leucine zipper like protein A [Source:MGI Symbol;Acc:MGI:1289294]"
"1047","ENSMUSG00000035067",1.83561280140175e-08,86.1888786636057,0.068,1,3.6712256028035e-05,"Xkr6","X-linked Kx blood group related 6 [Source:MGI Symbol;Acc:MGI:2447765]"
"1048","ENSMUSG00000035107",7.75631850496642e-08,413.431836253089,0.114,1,0.000155126370099328,"Dcbld2","discoidin, CUB and LCCL domain containing 2 [Source:MGI Symbol;Acc:MGI:1920629]"
"1049","ENSMUSG00000035151",0.0122057472492363,-71.7534068765849,0.227,0.3,1,"Elmod2","ELMO/CED-12 domain containing 2 [Source:MGI Symbol;Acc:MGI:2445165]"
"1050","ENSMUSG00000035314",0.305642603709621,-76.2221989879922,0.068,0.6,1,"Gdpd5","glycerophosphodiester phosphodiesterase domain containing 5 [Source:MGI Symbol;Acc:MGI:2686926]"
"1051","ENSMUSG00000035329",0.0151393855843686,160.592772898548,0.227,0.9,1,"Fbxo33","F-box protein 33 [Source:MGI Symbol;Acc:MGI:1917861]"
"1052","ENSMUSG00000035352",3.36636574682147e-11,89.0373294149349,0.023,1,6.73273149364294e-08,"Ccl12","chemokine (C-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:108224]"
"1053","ENSMUSG00000035356",0.234985809499871,261.828093996282,0.205,0.7,1,"Nfkbiz","nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor, zeta [Source:MGI Symbol;Acc:MGI:1931595]"
"1054","ENSMUSG00000035385",1.15484765611825e-07,-2.80179998689607,0.023,0.9,0.000230969531223651,"Ccl2","chemokine (C-C motif) ligand 2 [Source:MGI Symbol;Acc:MGI:98259]"
"1055","ENSMUSG00000035469",1.36407092687313e-05,-77.9710137372647,0.091,0.9,0.0272814185374625,"Rcbtb1","regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1 [Source:MGI Symbol;Acc:MGI:1918580]"
"1056","ENSMUSG00000035505",9.15995516084259e-09,403.406642434301,0.068,1,1.83199103216852e-05,"Cox18","cytochrome c oxidase assembly protein 18 [Source:MGI Symbol;Acc:MGI:2448532]"
"1057","ENSMUSG00000035547",3.36636574682147e-11,414.422651617914,0.023,1,6.73273149364294e-08,"Capn5","calpain 5 [Source:MGI Symbol;Acc:MGI:1100859]"
"1058","ENSMUSG00000035597",0.000600290224097318,252.803081370467,0.227,1,1,"Prpf39","pre-mRNA processing factor 39 [Source:MGI Symbol;Acc:MGI:104602]"
"1059","ENSMUSG00000035649",7.36268380104026e-07,Inf,0.136,1,0.00147253676020805,"Zcchc7","zinc finger, CCHC domain containing 7 [Source:MGI Symbol;Acc:MGI:2442912]"
"1060","ENSMUSG00000035678",3.56790343335406e-07,143.310520424931,0.114,1,0.000713580686670812,"Tnfsf9","tumor necrosis factor (ligand) superfamily, member 9 [Source:MGI Symbol;Acc:MGI:1101058]"
"1061","ENSMUSG00000035683",6.84386790538794e-06,264.219624025421,0.068,0.9,0.0136877358107759,"Melk","maternal embryonic leucine zipper kinase [Source:MGI Symbol;Acc:MGI:106924]"
"1062","ENSMUSG00000035694",8.1068373702341e-05,120.476983736012,0.25,1,0.162136747404682,"Caps2","calcyphosphine 2 [Source:MGI Symbol;Acc:MGI:2441980]"
"1063","ENSMUSG00000035726",0.031290026772858,52.3580909625374,0.205,0.8,1,"Supt16","SPT16, facilitates chromatin remodeling subunit [Source:MGI Symbol;Acc:MGI:1890948]"
"1064","ENSMUSG00000035776",0.000108480273039332,-204.535650765037,0.045,0.8,0.216960546078664,"Cd99l2","CD99 antigen-like 2 [Source:MGI Symbol;Acc:MGI:2177151]"
"1065","ENSMUSG00000035783",3.76825632048435e-09,Inf,0.068,1,7.53651264096869e-06,"Acta2","actin, alpha 2, smooth muscle, aorta [Source:MGI Symbol;Acc:MGI:87909]"
"1066","ENSMUSG00000035805",0.000450479941649412,486.327063988819,0.227,1,0.900959883298824,"Mlc1","megalencephalic leukoencephalopathy with subcortical cysts 1 homolog (human) [Source:MGI Symbol;Acc:MGI:2157910]"
"1067","ENSMUSG00000035864",3.14333229309649e-06,187.014521835186,0.295,1,0.00628666458619297,"Syt1","synaptotagmin I [Source:MGI Symbol;Acc:MGI:99667]"
"1068","ENSMUSG00000035877",0.00606866506809103,46.5598947577591,0.159,0.3,1,"Zhx3","zinc fingers and homeoboxes 3 [Source:MGI Symbol;Acc:MGI:2444772]"
"1069","ENSMUSG00000035910",2.545499188088e-08,200.521647021511,0.114,1,5.09099837617601e-05,"Dcdc2a","doublecortin domain containing 2a [Source:MGI Symbol;Acc:MGI:2652818]"
"1070","ENSMUSG00000035934",0.108715627240715,132.93927665928,0.091,0.4,1,"Pknox2","Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]"
"1071","ENSMUSG00000035941",0.00171424737420933,266.306966594941,0.091,0.8,1,"Ibtk","inhibitor of Bruton agammaglobulinemia tyrosine kinase [Source:MGI Symbol;Acc:MGI:1918677]"
"1072","ENSMUSG00000036093",0.00355699871764215,168.731202152774,0.273,0.9,1,"Arl5a","ADP-ribosylation factor-like 5A [Source:MGI Symbol;Acc:MGI:1922673]"
"1073","ENSMUSG00000036099",0.140285534729173,291.823942276718,0.205,0.4,1,"Vezt","vezatin, adherens junctions transmembrane protein [Source:MGI Symbol;Acc:MGI:2143698]"
"1074","ENSMUSG00000036104",0.0722048080908337,98.0727116448717,0.159,0.4,1,"Rab3gap1","RAB3 GTPase activating protein subunit 1 [Source:MGI Symbol;Acc:MGI:2445001]"
"1075","ENSMUSG00000036169",1.03099136469239e-09,56.9075089104028,0.045,1,2.06198272938479e-06,"Sostdc1","sclerostin domain containing 1 [Source:MGI Symbol;Acc:MGI:1913292]"
"1076","ENSMUSG00000036188",0.0556735237336665,-106.155030855653,0.25,0.4,1,"Ankmy2","ankyrin repeat and MYND domain containing 2 [Source:MGI Symbol;Acc:MGI:2144755]"
"1077","ENSMUSG00000036192",0.167826414671115,-0.3881058045082,0.477,0.4,1,"Rorb","RAR-related orphan receptor beta [Source:MGI Symbol;Acc:MGI:1343464]"
"1078","ENSMUSG00000036199",0.696302216843691,Inf,0.818,1,1,"Ndufa13","NADH:ubiquinone oxidoreductase subunit A13 [Source:MGI Symbol;Acc:MGI:1914434]"
"1079","ENSMUSG00000036202",0.827052061106352,-169.364706192096,0.227,0.6,1,"Rif1","replication timing regulatory factor 1 [Source:MGI Symbol;Acc:MGI:1098622]"
"1080","ENSMUSG00000036241",0.556511759076048,114.226536941167,0.5,0.6,1,"Ube2r2","ubiquitin-conjugating enzyme E2R 2 [Source:MGI Symbol;Acc:MGI:1914865]"
"1081","ENSMUSG00000036323",0.0318726426935933,202.548263997875,0.523,0.4,1,"Srp72","signal recognition particle 72 [Source:MGI Symbol;Acc:MGI:1333795]"
"1082","ENSMUSG00000036333",0.0856881783905231,335.542814997817,0.295,0.4,1,"Kidins220","kinase D-interacting substrate 220 [Source:MGI Symbol;Acc:MGI:1924730]"
"1083","ENSMUSG00000036353",1.03099136469239e-09,305.188691573945,0.045,1,2.06198272938479e-06,"P2ry12","purinergic receptor P2Y, G-protein coupled 12 [Source:MGI Symbol;Acc:MGI:1918089]"
"1084","ENSMUSG00000036362",1.03099136469239e-09,177.048614817418,0.045,1,2.06198272938479e-06,"P2ry13","purinergic receptor P2Y, G-protein coupled 13 [Source:MGI Symbol;Acc:MGI:1921441]"
"1085","ENSMUSG00000036398",4.76547280028411e-06,86.0203969215942,0.25,0.1,0.00953094560056822,"Ppp1r11","protein phosphatase 1, regulatory inhibitor subunit 11 [Source:MGI Symbol;Acc:MGI:1923747]"
"1086","ENSMUSG00000036402",0.916446766716248,-239.960194783708,0.455,0.7,1,"Gng12","guanine nucleotide binding protein (G protein), gamma 12 [Source:MGI Symbol;Acc:MGI:1336171]"
"1087","ENSMUSG00000036461",6.93265967308876e-08,411.483897481926,0.136,1,0.000138653193461775,"Elf1","E74-like factor 1 [Source:MGI Symbol;Acc:MGI:107180]"
"1088","ENSMUSG00000036466",1.35483105756072e-08,173.784617288095,0.091,1,2.70966211512144e-05,"Megf11","multiple EGF-like-domains 11 [Source:MGI Symbol;Acc:MGI:1920951]"
"1089","ENSMUSG00000036501",0.989587347363244,250.342540832357,0.205,0.6,1,"Fam13b","family with sequence similarity 13, member B [Source:MGI Symbol;Acc:MGI:2447834]"
"1090","ENSMUSG00000036552",5.94938081345773e-06,-67.5342290818759,0.068,0.9,0.0118987616269155,"Ermard","ER membrane associated RNA degradation [Source:MGI Symbol;Acc:MGI:1917317]"
"1091","ENSMUSG00000036564",0.0974308950265067,133.676585630669,0.205,0.7,1,"Ndrg4","N-myc downstream regulated gene 4 [Source:MGI Symbol;Acc:MGI:2384590]"
"1092","ENSMUSG00000036572",0.504536236134455,Inf,0.614,0.6,1,"Upf3b","UPF3 regulator of nonsense transcripts homolog B (yeast) [Source:MGI Symbol;Acc:MGI:1915384]"
"1093","ENSMUSG00000036591",0.110455445552019,531.906441764186,0.364,0.9,1,"Arhgap21","Rho GTPase activating protein 21 [Source:MGI Symbol;Acc:MGI:1918685]"
"1094","ENSMUSG00000036613",0.00940177385756645,-236.082662561928,0.205,0.3,1,"Eipr1","EARP complex and GARP complex interacting protein 1 [Source:MGI Symbol;Acc:MGI:1289332]"
"1095","ENSMUSG00000036639",3.56790343335406e-07,259.419775375373,0.114,0.1,0.000713580686670812,"Nudt1","nudix (nucleoside diphosphate linked moiety X)-type motif 1 [Source:MGI Symbol;Acc:MGI:109280]"
"1096","ENSMUSG00000036661",3.36636574682147e-11,469.956160539074,0.023,1,6.73273149364294e-08,"Dennd3","DENN/MADD domain containing 3 [Source:MGI Symbol;Acc:MGI:2146009]"
"1097","ENSMUSG00000036768",4.41019559195882e-05,471.276224114041,0.205,1,0.0882039118391763,"Kif15","kinesin family member 15 [Source:MGI Symbol;Acc:MGI:1098258]"
"1098","ENSMUSG00000036814",1.82247654195308e-07,39.6524418230923,0.091,1,0.000364495308390616,"Slc6a20a","solute carrier family 6 (neurotransmitter transporter), member 20A [Source:MGI Symbol;Acc:MGI:2143217]"
"1099","ENSMUSG00000036873",0.00893638255836328,143.001357357626,0.182,0.3,1,"2410004B18Rik","RIKEN cDNA 2410004B18 gene [Source:MGI Symbol;Acc:MGI:1913671]"
"1100","ENSMUSG00000036880",1.7386363139132e-05,596.766010172034,0.25,1,0.0347727262782639,"Acaa2","acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase) [Source:MGI Symbol;Acc:MGI:1098623]"
"1101","ENSMUSG00000036896",3.36636574682147e-11,190.890561413349,0.023,1,6.73273149364294e-08,"C1qc","complement component 1, q subcomponent, C chain [Source:MGI Symbol;Acc:MGI:88225]"
"1102","ENSMUSG00000036898",1.09125077710698e-08,279.383457626254,0.068,1,2.18250155421396e-05,"Zfp157","zinc finger protein 157 [Source:MGI Symbol;Acc:MGI:1919404]"
"1103","ENSMUSG00000036905",1.25475632527009e-07,462.070413191722,0.159,1,0.000250951265054018,"C1qb","complement component 1, q subcomponent, beta polypeptide [Source:MGI Symbol;Acc:MGI:88224]"
"1104","ENSMUSG00000036913",3.36636574682147e-11,360.203038723299,0.023,1,6.73273149364294e-08,"Trim67","tripartite motif-containing 67 [Source:MGI Symbol;Acc:MGI:3045323]"
"1105","ENSMUSG00000036968",1.83864454121741e-08,65.2342452308546,0.114,1,3.67728908243482e-05,"Cnpy4","canopy FGF signaling regulator 4 [Source:MGI Symbol;Acc:MGI:1913705]"
"1106","ENSMUSG00000037001",0.000145626485572094,273.681352993052,0.159,0.2,0.291252971144188,"Zfp39","zinc finger protein 39 [Source:MGI Symbol;Acc:MGI:99183]"
"1107","ENSMUSG00000037010",2.79749049255795e-08,-8.1038660253262,0.023,0.9,5.5949809851159e-05,"Apln","apelin [Source:MGI Symbol;Acc:MGI:1353624]"
"1108","ENSMUSG00000037013",9.89764954371893e-06,138.027276309103,0.182,1,0.0197952990874379,"Ss18","SS18, nBAF chromatin remodeling complex subunit [Source:MGI Symbol;Acc:MGI:107708]"
"1109","ENSMUSG00000037058",0.0162657720356292,229.000123617514,0.636,1,1,"Paip2","polyadenylate-binding protein-interacting protein 2 [Source:MGI Symbol;Acc:MGI:1915119]"
"1110","ENSMUSG00000037098",2.92963615803646e-06,324.660313199506,0.136,1,0.00585927231607292,"Rab11fip3","RAB11 family interacting protein 3 (class II) [Source:MGI Symbol;Acc:MGI:2444431]"
"1111","ENSMUSG00000037169",2.71549436942449e-11,-111.735414368351,0.023,1,5.43098873884897e-08,"Mycn","v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived [Source:MGI Symbol;Acc:MGI:97357]"
"1112","ENSMUSG00000037172",0.000145626485572094,294.910173265877,0.159,0.2,0.291252971144188,"Dennd11","DENN domain containing 11 [Source:MGI Symbol;Acc:MGI:2444256]"
"1113","ENSMUSG00000037174",0.0136409721784336,280.910041395387,0.205,0.8,1,"Elf2","E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]"
"1114","ENSMUSG00000037190",3.38054432917084e-05,364.950631728966,0.045,0.2,0.0676108865834168,"Cyb561d2","cytochrome b-561 domain containing 2 [Source:MGI Symbol;Acc:MGI:1929280]"
"1115","ENSMUSG00000037210",1,431.298038467497,0.386,0.6,1,"Fam193a","family with sequence homology 193, member A [Source:MGI Symbol;Acc:MGI:2447768]"
"1116","ENSMUSG00000037234",0.150227319639898,-135.628919139514,0.273,0.4,1,"Hook3","hook microtubule tethering protein 3 [Source:MGI Symbol;Acc:MGI:2443554]"
"1117","ENSMUSG00000037235",1.21745995955147e-06,557.763346216724,0.159,1,0.00243491991910295,"Mxd4","Max dimerization protein 4 [Source:MGI Symbol;Acc:MGI:104991]"
"1118","ENSMUSG00000037257",7.98148314936717e-05,343.563089698477,0.091,0.2,0.159629662987343,"Aagab","alpha- and gamma-adaptin binding protein [Source:MGI Symbol;Acc:MGI:1914189]"
"1119","ENSMUSG00000037262",0.732750286832432,-94.9328805208728,0.068,0.5,1,"Kin","Kin17 DNA and RNA binding protein [Source:MGI Symbol;Acc:MGI:96676]"
"1120","ENSMUSG00000037266",0.154464884018004,416.051417966033,0.705,1,1,"Rsrp1","arginine/serine rich protein 1 [Source:MGI Symbol;Acc:MGI:106498]"
"1121","ENSMUSG00000037287",6.71619636854748e-06,269.958454045223,0.205,1,0.013432392737095,"Tbcel","tubulin folding cofactor E-like [Source:MGI Symbol;Acc:MGI:1925543]"
"1122","ENSMUSG00000037306",1.54893028062836e-05,-120.055756096431,0,0.2,0.0309786056125673,"Man1c1","mannosidase, alpha, class 1C, member 1 [Source:MGI Symbol;Acc:MGI:2446214]"
"1123","ENSMUSG00000037313",0.0654408240878368,196.782588219116,0.295,0.4,1,"Tacc3","transforming, acidic coiled-coil containing protein 3 [Source:MGI Symbol;Acc:MGI:1341163]"
"1124","ENSMUSG00000037355",3.76825632048435e-09,178.89160963394,0.068,1,7.53651264096869e-06,"Uvssa","UV stimulated scaffold protein A [Source:MGI Symbol;Acc:MGI:1918351]"
"1125","ENSMUSG00000037362",4.59614351816493e-06,Inf,0.159,1,0.00919228703632987,"Ccn3","cellular communication network factor 3 [Source:MGI Symbol;Acc:MGI:109185]"
"1126","ENSMUSG00000037376",9.68067352458595e-06,Inf,0.205,1,0.0193613470491719,"Trmt6","tRNA methyltransferase 6 [Source:MGI Symbol;Acc:MGI:1914176]"
"1127","ENSMUSG00000037379",0.00462276978425792,-0.511997180524538,0.023,0.3,1,"Spon2","spondin 2, extracellular matrix protein [Source:MGI Symbol;Acc:MGI:1923724]"
"1128","ENSMUSG00000037419",0.668963715200565,-16.7014664784521,0.136,0.5,1,"Endod1","endonuclease domain containing 1 [Source:MGI Symbol;Acc:MGI:1919196]"
"1129","ENSMUSG00000037434",4.13854386786195e-07,Inf,0.114,1,0.00082770877357239,"Slc30a1","solute carrier family 30 (zinc transporter), member 1 [Source:MGI Symbol;Acc:MGI:1345281]"
"1130","ENSMUSG00000037474",0.00776842695214837,78.2945434963299,0.136,0.8,1,"Dtl","denticleless E3 ubiquitin protein ligase [Source:MGI Symbol;Acc:MGI:1924093]"
"1131","ENSMUSG00000037533",0.0518066636548489,Inf,0.318,0.9,1,"Rapgef6","Rap guanine nucleotide exchange factor (GEF) 6 [Source:MGI Symbol;Acc:MGI:2384761]"
"1132","ENSMUSG00000037625",1.27196961106137e-06,324.392437916211,0.182,1,0.00254393922212274,"Cldn11","claudin 11 [Source:MGI Symbol;Acc:MGI:106925]"
